punto_id,tipo,nombre,lat,lon,color_default
1832,espacio_verde,Espacio verde 1832,-34.63681487303494,-58.354953094421404,#2ca02c
1833,espacio_verde,Espacio verde 1833,-34.62435675757041,-58.36435793890068,#2ca02c
1834,espacio_verde,Espacio verde 1834,-34.61722249264467,-58.36582357614877,#2ca02c
1835,espacio_verde,Espacio verde 1835,-34.61617700000043,-58.36594543315296,#2ca02c
1836,espacio_verde,Espacio verde 1836,-34.61509187016417,-58.366069629768695,#2ca02c
1837,espacio_verde,Espacio verde 1837,-34.613990358471035,-58.3661949072093,#2ca02c
1838,espacio_verde,Espacio verde 1838,-34.61282322499709,-58.366310385217034,#2ca02c
1839,espacio_verde,Espacio verde 1839,-34.61137729291765,-58.36627344046451,#2ca02c
1840,espacio_verde,Espacio verde 1840,-34.60947201605656,-58.366488755184385,#2ca02c
1841,espacio_verde,Espacio verde 1841,-34.60727637372766,-58.36673711516349,#2ca02c
1842,espacio_verde,Espacio verde 1842,-34.60701451205772,-58.36646703481731,#2ca02c
1843,espacio_verde,Espacio verde 1843,-34.60050276847899,-58.36750494734997,#2ca02c
1844,espacio_verde,Espacio verde 1844,-34.599702368273405,-58.36769693105561,#2ca02c
1845,espacio_verde,Espacio verde 1845,-34.59676363595824,-58.368682464525584,#2ca02c
1846,espacio_verde,Espacio verde 1846,-34.59361614152448,-58.369790198500674,#2ca02c
1847,espacio_verde,Espacio verde 1847,-34.5853049908257,-58.36726986609584,#2ca02c
1848,espacio_verde,Espacio verde 1848,-34.58576573121219,-58.36709112935082,#2ca02c
1849,espacio_verde,Espacio verde 1849,-34.58649280224246,-58.36768787840754,#2ca02c
1850,espacio_verde,Espacio verde 1850,-34.584716932135386,-58.368359157683074,#2ca02c
1851,espacio_verde,Espacio verde 1851,-34.58473099497217,-58.36903144155176,#2ca02c
1852,espacio_verde,Espacio verde 1852,-34.58533768354911,-58.3694897226472,#2ca02c
1853,espacio_verde,Espacio verde 1853,-34.58795272797976,-58.37200267773864,#2ca02c
1854,espacio_verde,Espacio verde 1854,-34.58848542122517,-58.37105965362583,#2ca02c
1855,espacio_verde,Espacio verde 1855,-34.62166802989583,-58.36509184453942,#2ca02c
1856,espacio_verde,Espacio verde 1856,-34.622219993809765,-58.36482650102671,#2ca02c
1857,espacio_verde,Espacio verde 1857,-34.617700398039496,-58.36180853438276,#2ca02c
1858,espacio_verde,Espacio verde 1858,-34.61216599229614,-58.35897952154408,#2ca02c
1859,espacio_verde,Espacio verde 1859,-34.6119846657761,-58.36419985611682,#2ca02c
1860,espacio_verde,Espacio verde 1860,-34.61103145798276,-58.35936892484343,#2ca02c
1861,espacio_verde,Espacio verde 1861,-34.56507441865411,-58.480829615176035,#2ca02c
1862,espacio_verde,Espacio verde 1862,-34.56629145141127,-58.47974533268968,#2ca02c
1863,espacio_verde,Espacio verde 1863,-34.57079750086734,-58.47556157153663,#2ca02c
1864,espacio_verde,Espacio verde 1864,-34.57175611779637,-58.47475054195443,#2ca02c
1865,espacio_verde,Espacio verde 1865,-34.572834491400876,-58.473833091206394,#2ca02c
1866,espacio_verde,Espacio verde 1866,-34.5737167536268,-58.47310821910637,#2ca02c
1867,espacio_verde,Espacio verde 1867,-34.57717277824883,-58.471204996953716,#2ca02c
1868,espacio_verde,Espacio verde 1868,-34.57629000611427,-58.47192292218241,#2ca02c
1869,espacio_verde,Espacio verde 1869,-34.574450209430765,-58.473510822759074,#2ca02c
1870,espacio_verde,Espacio verde 1870,-34.59078784501131,-58.47488024368576,#2ca02c
1871,espacio_verde,Espacio verde 1871,-34.68331557107407,-58.46573543101558,#2ca02c
1872,espacio_verde,Espacio verde 1872,-34.68704397892571,-58.46331519608314,#2ca02c
1873,espacio_verde,Bo. Cardenal Santiago Copello,-34.6658154750237,-58.475318861150676,#2ca02c
1874,espacio_verde,Espacio verde 1874,-34.67766654620672,-58.49407521607091,#2ca02c
1875,espacio_verde,Espacio verde 1875,-34.67748378681624,-58.49380827060793,#2ca02c
1876,espacio_verde,Espacio verde 1876,-34.67767150237243,-58.49267842514811,#2ca02c
1877,espacio_verde,Espacio verde 1877,-34.67762733960858,-58.492363896250446,#2ca02c
1878,espacio_verde,Espacio verde 1878,-34.677502574451786,-58.49527310328495,#2ca02c
1879,espacio_verde,Espacio verde 1879,-34.6784757418874,-58.49562433172003,#2ca02c
1880,espacio_verde,Espacio verde 1880,-34.678825678046586,-58.493870722415444,#2ca02c
1881,espacio_verde,Espacio verde 1881,-34.67737818623947,-58.49579414294221,#2ca02c
1882,espacio_verde,Espacio verde 1882,-34.67925132751445,-58.49202507264284,#2ca02c
1883,espacio_verde,Espacio verde 1883,-34.67993632097768,-58.491808093694864,#2ca02c
1884,espacio_verde,Espacio verde 1884,-34.67917542284808,-58.49016582961059,#2ca02c
1885,espacio_verde,Espacio verde 1885,-34.67806021067227,-58.48802365070276,#2ca02c
1886,espacio_verde,Espacio verde 1886,-34.67825088606074,-58.48795040930089,#2ca02c
1887,espacio_verde,Espacio verde 1887,-34.67848092898232,-58.48726582416558,#2ca02c
1888,espacio_verde,Espacio verde 1888,-34.68013646694162,-58.4853506710529,#2ca02c
1889,espacio_verde,Espacio verde 1889,-34.67720716984705,-58.4887218115562,#2ca02c
1890,espacio_verde,Bo. Los Perales (ex Manuel Dorrego),-34.667950945605675,-58.49675694385854,#2ca02c
1891,espacio_verde,Espacio verde 1891,-34.66755365771617,-58.473875671521306,#2ca02c
1892,espacio_verde,Espacio verde 1892,-34.666684669439356,-58.47337437582852,#2ca02c
1893,espacio_verde,Espacio verde 1893,-34.66529574943071,-58.47284578584519,#2ca02c
1894,espacio_verde,Espacio verde 1894,-34.6659484008205,-58.4724542235788,#2ca02c
1895,espacio_verde,Espacio verde 1895,-34.66440735346044,-58.47234539890584,#2ca02c
1896,espacio_verde,Espacio verde 1896,-34.66367454144387,-58.47177575753523,#2ca02c
1897,espacio_verde,Espacio verde 1897,-34.66445234639984,-58.470723034018114,#2ca02c
1898,espacio_verde,Espacio verde 1898,-34.66514638064412,-58.471693611415,#2ca02c
1899,espacio_verde,Espacio verde 1899,-34.662030815924176,-58.46797694072663,#2ca02c
1900,espacio_verde,Espacio verde 1900,-34.66346121961604,-58.46916886615616,#2ca02c
1901,espacio_verde,Espacio verde 1901,-34.661021658841946,-58.46929210106536,#2ca02c
1902,espacio_verde,Barrio Juan José Nágera,-34.661179291889255,-58.47003375937526,#2ca02c
1903,espacio_verde,Espacio verde 1903,-34.66216740416429,-58.469026213362824,#2ca02c
1904,espacio_verde,Parque Barrio Piletones (no oficial),-34.66259914015711,-58.45503435978926,#2ca02c
1905,espacio_verde,Espacio verde 1905,-34.658409923958,-58.465707220400205,#2ca02c
1906,espacio_verde,Espacio verde 1906,-34.656328223095585,-58.46618865034237,#2ca02c
1907,espacio_verde,Espacio verde 1907,-34.65550847655529,-58.437345593876,#2ca02c
1908,espacio_verde,Espacio verde 1908,-34.654848207359635,-58.43646530159067,#2ca02c
1909,espacio_verde,Plazoleta María Josefa Ramos de Garmendia,-34.608327220460104,-58.48094640516322,#2ca02c
1910,espacio_verde,Espacio verde 1910,-34.65597158561242,-58.43785989293081,#2ca02c
1911,espacio_verde,Espacio verde 1911,-34.653210194559364,-58.44115497654352,#2ca02c
1912,espacio_verde,Espacio verde 1912,-34.65222941434981,-58.442764583433785,#2ca02c
1913,espacio_verde,Espacio verde 1913,-34.65514032539454,-58.439131216567446,#2ca02c
1914,espacio_verde,Espacio verde 1914,-34.653834391431516,-58.435978622215245,#2ca02c
1915,espacio_verde,Plaza 18 de Diciembre de 2022,-34.6274049272685,-58.41276296758917,#2ca02c
1916,espacio_verde,Parque de la Innovación (ex Tiro Federal Argentino),-34.54457520352345,-58.45232522802497,#2ca02c
1917,espacio_verde,Plazoleta Adelia María Harilaos de Olmos,-34.588660615854415,-58.39266923235541,#2ca02c
1918,espacio_verde,Salón de Usos Múltiples Julio Cortázar,-34.60515260994203,-58.49309847420637,#2ca02c
1919,espacio_verde,Espacio verde 1919,-34.56340208118953,-58.43641262792869,#2ca02c
1920,espacio_verde,Parque Costero BA,-34.54722506589308,-58.430567152699254,#2ca02c
1921,espacio_verde,Espacio verde 1921,-34.54522520641344,-58.43168854232904,#2ca02c
1922,espacio_verde,Espacio verde 1922,-34.64661793409669,-58.400241078065896,#2ca02c
1923,espacio_verde,Espacio verde 1923,-34.645022835557135,-58.394897811919755,#2ca02c
1924,espacio_verde,Espacio verde 1924,-34.646564173791354,-58.39837006191126,#2ca02c
1925,espacio_verde,Espacio verde 1925,-34.64567043488531,-58.39618182262437,#2ca02c
1926,espacio_verde,Espacio verde 1926,-34.6439998954272,-58.39217314728292,#2ca02c
1927,espacio_verde,Espacio verde 1927,-34.643368700406135,-58.39066172538972,#2ca02c
1928,espacio_verde,Espacio verde 1928,-34.64680034666119,-58.400612521168306,#2ca02c
1929,espacio_verde,Espacio verde 1929,-34.645427315761935,-58.39690563968168,#2ca02c
1930,espacio_verde,Espacio verde 1930,-34.64375557295457,-58.3930994781675,#2ca02c
1931,espacio_verde,Espacio verde 1931,-34.64490942032067,-58.39709833691468,#2ca02c
1932,espacio_verde,Espacio verde 1932,-34.64261278339008,-58.3914660142764,#2ca02c
1933,espacio_verde,Espacio verde 1933,-34.64274135992244,-58.39279009857378,#2ca02c
1934,espacio_verde,Espacio verde 1934,-34.643172084889635,-58.391406406809246,#2ca02c
1935,espacio_verde,Espacio verde 1935,-34.64378173657956,-58.39215032079852,#2ca02c
1936,espacio_verde,Espacio verde 1936,-34.6438036822776,-58.3929494056159,#2ca02c
1937,espacio_verde,Espacio verde 1937,-34.64639779564628,-58.398431120837735,#2ca02c
1938,espacio_verde,Espacio verde 1938,-34.6433674601841,-58.39424770526992,#2ca02c
1939,espacio_verde,Espacio verde 1939,-34.643760364508786,-58.393695170046705,#2ca02c
1940,espacio_verde,Espacio verde 1940,-34.64382762298501,-58.39533784492102,#2ca02c
1941,espacio_verde,Espacio verde 1941,-34.64433764240504,-58.396544901191305,#2ca02c
1942,espacio_verde,Espacio verde 1942,-34.6448911312682,-58.39788172256994,#2ca02c
1943,espacio_verde,Espacio verde 1943,-34.646738361899054,-58.39971438573558,#2ca02c
1944,espacio_verde,Espacio verde 1944,-34.64623465827875,-58.4000938571946,#2ca02c
1945,espacio_verde,Espacio verde 1945,-34.645862521679014,-58.40017388899205,#2ca02c
1946,espacio_verde,Espacio verde 1946,-34.64541962439291,-58.3991198503826,#2ca02c
1947,espacio_verde,Espacio verde 1947,-34.64683055077679,-58.39847870287356,#2ca02c
1948,espacio_verde,Espacio verde 1948,-34.652893481248505,-58.43323533637857,#2ca02c
1949,espacio_verde,Espacio verde 1949,-34.653229043256324,-58.43296240893323,#2ca02c
1950,espacio_verde,Espacio verde 1950,-34.65388244955952,-58.43520957143798,#2ca02c
1951,espacio_verde,Espacio verde 1951,-34.653336933351284,-58.43451161046476,#2ca02c
1952,espacio_verde,Espacio verde 1952,-34.652813362525286,-58.43389580277336,#2ca02c
1953,espacio_verde,Espacio verde 1953,-34.65234384989607,-58.433254437269035,#2ca02c
1954,espacio_verde,Espacio verde 1954,-34.65175101810178,-58.43251236209003,#2ca02c
1955,espacio_verde,Espacio verde 1955,-34.650943329654694,-58.43255068850482,#2ca02c
1956,espacio_verde,Espacio verde 1956,-34.64917414546719,-58.43162821871975,#2ca02c
1957,espacio_verde,Espacio verde 1957,-34.660231558155026,-58.49710869985782,#2ca02c
1958,espacio_verde,Espacio verde 1958,-34.6599641034517,-58.49835782161635,#2ca02c
1959,espacio_verde,Espacio verde 1959,-34.65925452160435,-58.499975178035186,#2ca02c
1960,espacio_verde,Espacio verde 1960,-34.636001164991896,-58.495631857401406,#2ca02c
1961,espacio_verde,Espacio verde 1961,-34.63580755443946,-58.4874370937315,#2ca02c
1962,espacio_verde,Corredor Verde Emilio Castro,-34.64850152853085,-58.50814775264766,#2ca02c
1963,espacio_verde,Espacio verde 1963,-34.67435825106251,-58.47300442073346,#2ca02c
1964,espacio_verde,Espacio verde 1964,-34.635325751677065,-58.52859342236347,#2ca02c
1965,espacio_verde,Espacio verde 1965,-34.63612975258019,-58.52420310651908,#2ca02c
1966,espacio_verde,Espacio verde 1966,-34.62978718145327,-58.47197204304187,#2ca02c
1967,espacio_verde,Espacio verde 1967,-34.6314387739488,-58.478403677330135,#2ca02c
1968,espacio_verde,Espacio verde 1968,-34.630501029821886,-58.47530445335071,#2ca02c
1969,espacio_verde,Espacio verde 1969,-34.630983961673124,-58.47687775176652,#2ca02c
1970,espacio_verde,Espacio verde 1970,-34.631904116888904,-58.48030143334188,#2ca02c
1971,espacio_verde,Espacio verde 1971,-34.59419150097364,-58.50328136973497,#2ca02c
1972,espacio_verde,Espacio verde 1972,-34.59431552677667,-58.503654158629665,#2ca02c
1973,espacio_verde,Espacio verde 1973,-34.59498728510497,-58.50253682383105,#2ca02c
1974,espacio_verde,Espacio verde 1974,-34.59458821542925,-58.502879909417075,#2ca02c
1975,espacio_verde,Espacio verde 1975,-34.594849899921755,-58.50307689370441,#2ca02c
1976,espacio_verde,Plaza Educativa,-34.57121412389248,-58.496197553491484,#2ca02c
1977,espacio_verde,Corredor Verde Av Triunvirato,-34.57113914591721,-58.49039898499701,#2ca02c
1978,espacio_verde,Espacio verde 1978,-34.55490256933213,-58.486704653792735,#2ca02c
1979,espacio_verde,Espacio verde 1979,-34.549799597595324,-58.484051773571196,#2ca02c
1980,espacio_verde,Plaza San Isidro Labrador,-34.54074171864151,-58.475515325517776,#2ca02c
1981,espacio_verde,Espacio verde 1981,-34.542610546666054,-58.46411068098074,#2ca02c
1982,espacio_verde,Espacio verde 1982,-34.550520201973434,-58.46092321624591,#2ca02c
1983,espacio_verde,Espacio verde 1983,-34.54775240525373,-58.46306711858672,#2ca02c
1984,espacio_verde,Plaza Nodo Libertador,-34.56152759343136,-58.44327694630233,#2ca02c
1985,espacio_verde,Espacio verde 1985,-34.56097823882429,-58.445212478215474,#2ca02c
1986,espacio_verde,Plazoleta Paseo Beijing,-34.558881220501334,-58.4490143947983,#2ca02c
1987,espacio_verde,Espacio verde 1987,-34.55944355100418,-58.44871845469942,#2ca02c
1988,espacio_verde,Espacio verde 1988,-34.56891941859629,-58.45972729060327,#2ca02c
1989,espacio_verde,Espacio verde 1989,-34.57357143383791,-58.44703608349737,#2ca02c
1990,espacio_verde,Parque Ferroviario Colegiales,-34.571151585424765,-58.451278945912975,#2ca02c
1991,espacio_verde,Espacio verde 1991,-34.58520400137067,-58.45881254015211,#2ca02c
1992,espacio_verde,Espacio verde 1992,-34.58505245662591,-58.45611835746096,#2ca02c
1993,espacio_verde,Espacio verde 1993,-34.584783013633825,-58.45748770033815,#2ca02c
1994,espacio_verde,Espacio verde 1994,-34.58428021145842,-58.45488276439527,#2ca02c
1995,espacio_verde,Espacio verde 1995,-34.584587682131804,-58.45513300965146,#2ca02c
1996,espacio_verde,Espacio verde 1996,-34.584144996158905,-58.4556247810017,#2ca02c
1997,espacio_verde,Espacio verde 1997,-34.58365406432094,-58.456987671568434,#2ca02c
1998,espacio_verde,Espacio verde 1998,-34.583889444452495,-58.45773063158456,#2ca02c
1999,espacio_verde,Espacio verde 1999,-34.58510180361731,-58.45996920545982,#2ca02c
2000,espacio_verde,Espacio verde 2000,-34.58505056651656,-58.45927845183297,#2ca02c
2001,espacio_verde,Espacio verde 2001,-34.58500582005895,-58.45844458738129,#2ca02c
2002,espacio_verde,Espacio verde 2002,-34.585041753933154,-58.457402472339474,#2ca02c
2003,espacio_verde,Espacio verde 2003,-34.58517404702355,-58.45640543059311,#2ca02c
2004,espacio_verde,Espacio verde 2004,-34.585590773645784,-58.45492704228242,#2ca02c
2005,espacio_verde,Espacio verde 2005,-34.58999904012059,-58.44157163849146,#2ca02c
2006,espacio_verde,Espacio verde 2006,-34.59005864662658,-58.441930322860685,#2ca02c
2007,espacio_verde,Plaza Fitz Roy,-34.59128860278858,-58.444169472537766,#2ca02c
2008,espacio_verde,Espacio verde 2008,-34.59161996512058,-58.42257914752757,#2ca02c
2009,espacio_verde,Espacio verde 2009,-34.602651029358704,-58.412278229815996,#2ca02c
2010,espacio_verde,Plazoleta Cinco Esquinas,-34.59268240135797,-58.38454688681928,#2ca02c
2011,espacio_verde,Espacio verde 2011,-34.61480727820538,-58.37054692184871,#2ca02c
2012,espacio_verde,Espacio verde 2012,-34.606967470068966,-58.370876406964314,#2ca02c
2013,espacio_verde,Espacio verde 2013,-34.60665010055319,-58.37164013667943,#2ca02c
2014,espacio_verde,Espacio verde 2014,-34.59641606937615,-58.37922107397445,#2ca02c
2015,espacio_verde,Espacio verde 2015,-34.597875221345674,-58.37311493492103,#2ca02c
2016,espacio_verde,Espacio verde 2016,-34.59757643789159,-58.37695866310864,#2ca02c
2017,espacio_verde,Espacio verde 2017,-34.59820831475884,-58.376863053379545,#2ca02c
2018,espacio_verde,Espacio verde 2018,-34.59629761376964,-58.378459357831595,#2ca02c
2019,espacio_verde,Espacio verde 2019,-34.60072397417904,-58.37821601888126,#2ca02c
2020,espacio_verde,Espacio verde 2020,-34.607775608812126,-58.3749241620018,#2ca02c
2021,espacio_verde,Espacio verde 2021,-34.606301542984546,-58.37507605189456,#2ca02c
2022,espacio_verde,Espacio verde 2022,-34.605115115842096,-58.37513783611218,#2ca02c
2023,espacio_verde,Espacio verde 2023,-34.60395925734968,-58.37519198986287,#2ca02c
2024,espacio_verde,Espacio verde 2024,-34.60265939743774,-58.375249871680246,#2ca02c
2025,espacio_verde,Espacio verde 2025,-34.6016593704897,-58.3752996285916,#2ca02c
2026,espacio_verde,Espacio verde 2026,-34.60037726998013,-58.37536325470306,#2ca02c
2027,espacio_verde,Espacio verde 2027,-34.59929571394851,-58.37536235596485,#2ca02c
2028,espacio_verde,Espacio verde 2028,-34.59807766897942,-58.37539001408091,#2ca02c
2029,espacio_verde,Espacio verde 2029,-34.59701523050337,-58.37541082259274,#2ca02c
2030,espacio_verde,Plazoleta Alberto Ginastera,-34.594918259380634,-58.374497637932265,#2ca02c
2031,espacio_verde,Espacio verde 2031,-34.61430290618056,-58.374568213140236,#2ca02c
2032,espacio_verde,Espacio verde 2032,-34.61650379668787,-58.374414005470754,#2ca02c
2033,espacio_verde,Espacio verde 2033,-34.62205927943473,-58.37411973240217,#2ca02c
2034,espacio_verde,Plazoleta Paseo Agustín Bardi (no oficial),-34.6536856622124,-58.379191905583504,#2ca02c
2035,espacio_verde,Espacio verde 2035,-34.65853889521338,-58.402161018533526,#2ca02c
2036,espacio_verde,Espacio verde 2036,-34.65881662428267,-58.44897348648208,#2ca02c
2037,espacio_verde,Espacio verde 2037,-34.65532662281782,-58.444347287363755,#2ca02c
2038,espacio_verde,Espacio verde 2038,-34.660500000035476,-58.44873835803266,#2ca02c
2039,espacio_verde,Espacio verde 2039,-34.659943999918106,-58.44944793813019,#2ca02c
2040,espacio_verde,Espacio verde 2040,-34.65852474689922,-58.45124012560043,#2ca02c
2041,espacio_verde,Espacio verde 2041,-34.65572762190893,-58.45482948675314,#2ca02c
2042,espacio_verde,Espacio verde 2042,-34.65848658146529,-58.45109239078238,#2ca02c
2043,espacio_verde,Espacio verde 2043,-34.645669425005956,-58.491666338136106,#2ca02c
2044,espacio_verde,Espacio verde 2044,-34.64649363635837,-58.48857615888476,#2ca02c
2045,espacio_verde,Espacio verde 2045,-34.64686839387828,-58.48783679705146,#2ca02c
2046,espacio_verde,Espacio verde 2046,-34.64691631467354,-58.486934659964504,#2ca02c
2047,espacio_verde,Espacio verde 2047,-34.64482711017526,-58.495061689659984,#2ca02c
2048,espacio_verde,Espacio verde 2048,-34.64730023794359,-58.485325653371376,#2ca02c
2049,espacio_verde,Espacio verde 2049,-34.6461191774472,-58.490883691704084,#2ca02c
2050,espacio_verde,Espacio verde 2050,-34.55506544691811,-58.49257909267962,#2ca02c
2051,espacio_verde,Espacio verde 2051,-34.55520539795896,-58.494159741671766,#2ca02c
2052,espacio_verde,Espacio verde 2052,-34.55514170123414,-58.483187002893054,#2ca02c
2053,espacio_verde,Espacio verde 2053,-34.55855856233478,-58.47510593496133,#2ca02c
2054,espacio_verde,Espacio verde 2054,-34.55818414944283,-58.47599369688265,#2ca02c
2055,espacio_verde,Espacio verde 2055,-34.55783160876583,-58.47682732847609,#2ca02c
2056,espacio_verde,Espacio verde 2056,-34.55746120857785,-58.47773661838233,#2ca02c
2057,espacio_verde,Espacio verde 2057,-34.55699642359676,-58.478798739102686,#2ca02c
2058,espacio_verde,Espacio verde 2058,-34.55655499662517,-58.479808993309874,#2ca02c
2059,espacio_verde,Espacio verde 2059,-34.55626896863977,-58.48046136291603,#2ca02c
2060,espacio_verde,Espacio verde 2060,-34.55580113057846,-58.48157390042097,#2ca02c
2061,espacio_verde,Espacio verde 2061,-34.55549488061864,-58.48232914353664,#2ca02c
2062,espacio_verde,Espacio verde 2062,-34.559231604715215,-58.47352304560459,#2ca02c
2063,espacio_verde,Espacio verde 2063,-34.559768548212624,-58.47224355666424,#2ca02c
2064,espacio_verde,Espacio verde 2064,-34.559296770692725,-58.472529101776345,#2ca02c
2065,espacio_verde,Plaza Barrio Presidente Roque Sáenz Peña,-34.557710520241216,-58.493425398322664,#2ca02c
2066,espacio_verde,Espacio verde 2066,-34.55026195398417,-58.48697736320731,#2ca02c
2067,espacio_verde,Espacio verde 2067,-34.54982326944641,-58.48588452003092,#2ca02c
2068,espacio_verde,Espacio verde 2068,-34.549055893229415,-58.48493683480227,#2ca02c
2069,espacio_verde,Espacio verde 2069,-34.54939840221472,-58.48663955844984,#2ca02c
2070,espacio_verde,Espacio verde 2070,-34.53961576859121,-58.47531547003731,#2ca02c
2071,espacio_verde,Espacio verde 2071,-34.55879250798369,-58.45946650491187,#2ca02c
2072,espacio_verde,Espacio verde 2072,-34.548730535412915,-58.46839565154117,#2ca02c
2073,espacio_verde,Espacio verde 2073,-34.55690572175254,-58.46124056854435,#2ca02c
2074,espacio_verde,Espacio verde 2074,-34.556114411008544,-58.46198428004019,#2ca02c
2075,espacio_verde,Espacio verde 2075,-34.55396510025796,-58.46401118838038,#2ca02c
2076,espacio_verde,Espacio verde 2076,-34.55262154635211,-58.46527500662092,#2ca02c
2077,espacio_verde,Espacio verde 2077,-34.55067914932134,-58.46676370742129,#2ca02c
2078,espacio_verde,Espacio verde 2078,-34.54949247548241,-58.467783090473105,#2ca02c
2079,espacio_verde,Espacio verde 2079,-34.56145889284245,-58.45711595918903,#2ca02c
2080,espacio_verde,Espacio verde 2080,-34.576527351533706,-58.431740958548836,#2ca02c
2081,espacio_verde,Espacio verde 2081,-34.57447081509817,-58.41863749135284,#2ca02c
2082,espacio_verde,Espacio verde 2082,-34.575023181153924,-58.41484614932734,#2ca02c
2083,espacio_verde,Espacio verde 2083,-34.57276604085884,-58.424325441172314,#2ca02c
2084,espacio_verde,Espacio verde 2084,-34.573759115178866,-58.42607047568573,#2ca02c
2085,espacio_verde,Plaza Las Cañitas,-34.57352024658778,-58.42972921061607,#2ca02c
2086,espacio_verde,Espacio verde 2086,-34.56837544613086,-58.43080569263601,#2ca02c
2087,espacio_verde,Espacio verde 2087,-34.57061264691262,-58.423389738632395,#2ca02c
2088,espacio_verde,Espacio verde 2088,-34.56723272567899,-58.4304625719202,#2ca02c
2089,espacio_verde,Espacio verde 2089,-34.57410372016451,-58.41642427855665,#2ca02c
2090,espacio_verde,Espacio verde 2090,-34.572604874970125,-58.419716174495456,#2ca02c
2091,espacio_verde,Espacio verde 2091,-34.57136087452377,-58.422465519761616,#2ca02c
2092,espacio_verde,Espacio verde 2092,-34.571065175710466,-58.423720455587535,#2ca02c
2093,espacio_verde,Espacio verde 2093,-34.57016577125223,-58.42539092489446,#2ca02c
2094,espacio_verde,Espacio verde 2094,-34.57573494149895,-58.41388907302198,#2ca02c
2095,espacio_verde,Espacio verde 2095,-34.58240687372242,-58.400985676868764,#2ca02c
2096,espacio_verde,Espacio verde 2096,-34.57631384509012,-58.412632726087345,#2ca02c
2097,espacio_verde,Espacio verde 2097,-34.576854098248766,-58.41143285430097,#2ca02c
2098,espacio_verde,Espacio verde 2098,-34.577098858824975,-58.410887989941415,#2ca02c
2099,espacio_verde,Espacio verde 2099,-34.57780067019093,-58.40931517568536,#2ca02c
2100,espacio_verde,Espacio verde 2100,-34.578215567277795,-58.4083781882701,#2ca02c
2101,espacio_verde,Espacio verde 2101,-34.579601968744484,-58.40613067178069,#2ca02c
2102,espacio_verde,Espacio verde 2102,-34.58108333002191,-58.404289714034086,#2ca02c
2103,espacio_verde,Espacio verde 2103,-34.58211276870681,-58.401919035253826,#2ca02c
2104,espacio_verde,Espacio verde 2104,-34.58276261596472,-58.39991145472639,#2ca02c
2105,espacio_verde,Espacio verde 2105,-34.5782159048401,-58.40713833205516,#2ca02c
2106,espacio_verde,Espacio verde 2106,-34.58171464278411,-58.40309711581004,#2ca02c
2107,espacio_verde,Espacio verde 2107,-34.602929210953626,-58.46461475249265,#2ca02c
2108,espacio_verde,Espacio verde 2108,-34.59834642862272,-58.481891850052314,#2ca02c
2109,espacio_verde,Espacio verde 2109,-34.59764601011316,-58.48463706588433,#2ca02c
2110,espacio_verde,Espacio verde 2110,-34.597325602194886,-58.488939944754215,#2ca02c
2111,espacio_verde,Espacio verde 2111,-34.59696346047826,-58.49435743510391,#2ca02c
2112,espacio_verde,Espacio verde 2112,-34.59588369087851,-58.499667372617324,#2ca02c
2113,espacio_verde,Espacio verde 2113,-34.59131941856709,-58.51246858837244,#2ca02c
2114,espacio_verde,Espacio verde 2114,-34.59269739679812,-58.50867323109458,#2ca02c
2115,espacio_verde,Espacio verde 2115,-34.59211593080878,-58.50936833846314,#2ca02c
2116,espacio_verde,Parque Ferroviario Palermo,-34.58324280934786,-58.43050037211522,#2ca02c
2117,espacio_verde,Espacio verde 2117,-34.58406903745237,-58.430912737656875,#2ca02c
2118,espacio_verde,Espacio verde 2118,-34.58187686555497,-58.43007713553437,#2ca02c
2119,espacio_verde,Espacio verde 2119,-34.58214147945461,-58.43007759673964,#2ca02c
2120,espacio_verde,Espacio verde 2120,-34.58538068624756,-58.434776755744245,#2ca02c
2121,espacio_verde,Espacio verde 2121,-34.592260484775245,-58.44071413563954,#2ca02c
2122,espacio_verde,Espacio verde 2122,-34.594702032481344,-58.44423857154196,#2ca02c
2123,espacio_verde,Espacio verde 2123,-34.597107193733024,-58.447694602630726,#2ca02c
2124,espacio_verde,Espacio verde 2124,-34.60009364670396,-58.45203811414316,#2ca02c
2125,espacio_verde,Espacio verde 2125,-34.60400450245189,-58.45784978516369,#2ca02c
2126,espacio_verde,Espacio verde 2126,-34.604999242403686,-58.45915634675085,#2ca02c
2127,espacio_verde,Espacio verde 2127,-34.607394983910424,-58.462754082730065,#2ca02c
2128,espacio_verde,Espacio verde 2128,-34.611288186847844,-58.46785639427327,#2ca02c
2129,espacio_verde,Espacio verde 2129,-34.61447751102009,-58.47267645654978,#2ca02c
2130,espacio_verde,Espacio verde 2130,-34.618090398307785,-58.47609935372638,#2ca02c
2131,espacio_verde,Espacio verde 2131,-34.62206246413663,-58.48082747611278,#2ca02c
2132,espacio_verde,Espacio verde 2132,-34.625131305187324,-58.48593498064363,#2ca02c
2133,espacio_verde,Espacio verde 2133,-34.627438818922485,-58.49167316498648,#2ca02c
2134,espacio_verde,Espacio verde 2134,-34.62952216761691,-58.49485095814292,#2ca02c
2135,espacio_verde,Espacio verde 2135,-34.63252925530048,-58.50173813865126,#2ca02c
2136,espacio_verde,Espacio verde 2136,-34.63432463170321,-58.50676452749475,#2ca02c
2137,espacio_verde,Espacio verde 2137,-34.6335032409994,-58.51384140258406,#2ca02c
2138,espacio_verde,Espacio verde 2138,-34.62669171621725,-58.4904121071873,#2ca02c
