sitio	posting_id	operacion	moneda	barrio_oficial	calle	altura	precio	precio_usd	precio_por_m2	precio_por_m2_usd	m2_total	ambientes	dormitorios	baños	antiguedad_años	expensas	lat	lon	dist_subte_km	dist_verde_km	dist_tren_km	nivel_socioeconomico	segmento_zona	segmento_zona_modelo	indice_lujo	indice_confort	score_antiguedad	pca_precio_sup	pca_antiguedad	cluster	cluster_nombre
zonaprop	58496026	alquiler	usd	Palermo	Cavia	3000.0	3400.0	3400.0	20.98765432098765	20.98765432098765	162.0	4.0	2.0	2.0	35.0	680000.0	-34.5772008	-58.4070598	1.2002887547664598	0.11290499621295286	0.7238820200835021	5	estandar	estandar	0.22227176966852583	0.6666666666666666	0.6760115598903627	0.9618114015051974	1.025958948748519	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
zonaprop	58394681	alquiler	usd	Puerto Madero	Olga Cossettini	1600.0	2500.0	2500.0	26.881720430107528	26.881720430107528	93.0	3.0	2.0	2.0	14.0	831000.0	-34.6161931	-58.3628936	1.1025801767673333	0.11043608846753614	2.1477012770764716	5	premium	premium	-0.20350462999893654	0.0	0.595581091881573	-0.41789939350331523	0.14406698203968551	2.0	Cluster 2: departamentos antiguos
zonaprop	58283503	alquiler	usd	Palermo	Austria	2566.0	1300.0	1300.0	17.333333333333332	17.333333333333332	75.0	2.0	1.0	1.0	20.0	420000.0	-34.5846067	-58.3994108	0.37505030350635604	0.03745349102076589	0.9931786729643423	5	estandar	estandar	0.40449251452152635	0.16666666666666666	0.6162774890497963	-0.5402566484049955	0.37099574242532585	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58051820	alquiler	usd	Palermo	Concepción Arenal	2989.0	2200.0	2200.0	34.375	34.375	64.0	2.0	1.0	1.0	20.0	462000.0	-34.5788129	-58.4421026	0.7632220075478631	0.10558009708373858	0.7427153853021431	5	estandar	estandar	0.44545677939815	0.3333333333333333	0.6149098123234515	-0.6847140510499703	0.35599964520149374	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	49371638	alquiler	usd	Puerto Madero	Macacha Güemes	300.0	4500.0	4500.0	19.565217391304348	19.565217391304348	230.0	3.0	2.0	3.0	10.0	1990000.0	-34.6049846	-58.3644606	0.5465602377366874	0.052106163242220505	1.850343584798431	5	premium	premium	0.35931670387096365	0.3333333333333333	0.5907949428475591	1.3629988825274457	0.0915885309120989	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
zonaprop	58791523	alquiler	ars	Almagro			600000.0	424.02826855123675	20000.0	14.134275618374557	30.0	1.0	1.0	1.0	15.0	150000.0						4	estandar	estandar	-0.38154386695086423	0.16666666666666666	0.5953480917153081	-1.2596577555054274	0.14151221666335473		
zonaprop	57586364	alquiler	ars	Palermo	Estado De Palestina	1186.0	750000.0	530.035335689046	15000.0	10.60070671378092	50.0	2.0	1.0	1.0	10.0	181000.0	-34.5963749	-58.4243912	0.8162104240834233	0.1854993881751444	1.9484586911819914	5	estandar	estandar	0.4150902297131885	0.3333333333333333	0.5788586289939217	-1.0932327304841312	-0.039288978074766556	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58688723	alquiler	usd	Villa Luro			900.0	900.0	16.363636363636363	16.363636363636363	55.0	3.0	2.0	1.0	16.0	125000.0						2	estandar	estandar	-0.35463262281240704	0.0	0.6005662135826384	-0.8971914037477804	0.1987270989092651		
zonaprop	58352963	alquiler	ars	Caballito	Calle Doctor Juan F. Aranguren	1071.0	750000.0	530.035335689046	13636.363636363636	9.637006103437198	55.0	3.0	2.0	1.0	36.0	96000.0						4	estandar	estandar	-0.3634146901350747	0.16666666666666666	0.6727305990491406	-0.47920746562682115	0.9899843600063056		
zonaprop	58805700	alquiler	usd	Palermo	Beruti	4600.0	2300.0	2300.0	20.535714285714285	20.535714285714285	112.0	3.0	2.0	2.0	40.0	770000.0	-34.5777296	-58.4243256	0.14815153988629373	0.30991107923922645	0.265600604965787	5	estandar	estandar	0.7783032953277881	0.16666666666666666	0.6906020383388147	0.38521477728251097	1.1859384447365586	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	52278606	alquiler	usd	Recoleta	Mansilla	2600.0	850.0	850.0	12.142857142857142	12.142857142857142	70.0	2.0	1.0	1.0	40.0	300000.0	-34.5960765	-58.4045754	0.2646193139456223	0.039325037830559934	1.4247518496775482	5	estandar	estandar	0.7119736533260397	0.3333333333333333	0.6880455353724797	-0.18992838691276348	1.15790728335339	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58707594	alquiler	ars	Recoleta	República Dominicana	3300.0	1500000.0	1060.070671378092	20000.0	14.134275618374557	75.0	3.0	2.0	2.0	40.0	344000.0						5	estandar	estandar	-0.10263579691560275	0.5	0.6883138764675192	-0.12114047750969544	1.160849549660075		
zonaprop	58816374	alquiler	ars	Caballito	Victor Martinez	300.0	1800000.0	1272.0848056537102	16216.216216216217	11.46022347435775	111.0	4.0	3.0	3.0	30.0	405000.0	-34.625292	-58.4445712	0.42064012402499895	0.504184395549736	0.6699136167473464	4	estandar	estandar	-0.3043125335867806	0.16666666666666666	0.6549030680058276	0.15860062150830245	0.7945117138489816	2.0	Cluster 2: departamentos antiguos
zonaprop	58446968	alquiler	usd	Recoleta	Av.Callao	1500.0	1250.0	1250.0	12.88659793814433	12.88659793814433	97.0	3.0	2.0	2.0	48.5	315000.0	-34.5918097	-58.3920136	0.6774185981728889	0.22700179810800114	1.547393440495717	5	estandar	estandar	-0.29639418694463215	0.16666666666666666	0.7204239189729011	0.3568742333437942	1.512924941451665	2.0	Cluster 2: departamentos antiguos
zonaprop	57519981	alquiler	usd	Puerto Madero	Martha Salotti	500.0	8000.0	8000.0	40.0	40.0	200.0	4.0	3.0	6.0	10.0	2200000.0	-34.6134005	-58.3614065	1.0112570065286317	0.08159864542717098	2.457600098193504	5	premium	premium	0.5967574182706351	0.6666666666666666	0.5880098677490644	0.9606653799479239	0.061051155998715745	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
zonaprop	58792884	alquiler	ars	Villa Ortuzar	Avenida Triunvirato	3300.0	650000.0	459.36395759717317	16666.666666666668	11.778563015312132	39.0	1.0	1.0	1.0	10.0	75318.0	-34.5834982	-58.4683875	0.2082262040019149	0.1074440408477217	0.7578304614907686	4	estandar	estandar	0.14453703840498938	0.5	0.5780665709818344	-1.242781885542694	-0.04797361730813282	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58129822	alquiler	ars	San Cristobal	Av. Jujuy	900.0	1400000.0	989.3992932862191	9333.333333333334	6.595995288574795	150.0	4.0	3.0	2.0	40.0	250000.0	-34.619701	-58.403138	0.3837323760621292	0.26576857010097543	1.3014074907515396	3	estandar	estandar	-0.25891669462064404	0.16666666666666666	0.6936963995231648	0.898670947103639	1.219867033468327	2.0	Cluster 2: departamentos antiguos
zonaprop	58357799	alquiler	usd	Palermo	Nicaragua	4300.0	1900.0	1900.0	29.23076923076923	29.23076923076923	65.0	3.0	2.0	2.0	20.0	384500.0						5	estandar	estandar	0.0971788652303678	0.16666666666666666	0.6151645908038834	-0.6727354308911346	0.3587932021799096		
zonaprop	58601399	alquiler	usd	Puerto Madero	Avenida Ingeniero Huergo	400.0	1500.0	1500.0	33.333333333333336	33.333333333333336	45.0	2.0	1.0	1.0	7.0	0.0	-34.612058	-58.367031	0.5092610028351309	0.05468552522899472	2.2424159291972603	5	premium	premium	0.44307845254032424	0.3333333333333333	0.566905128938549	-1.2171064927486892	-0.17035492775610803	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58733398	alquiler	ars	Nuñez	Avenida Cabildo	3600.0	930000.0	657.243816254417	16607.14285714286	11.736496718828876	56.0	2.0	1.0	1.0	18.0	302500.0	-34.5501093	-58.4673477	0.763884208966028	0.07919731958638551	0.45749364348058624	5	estandar	estandar	0.3622729970116768	0.5	0.6079942603537356	-0.8430325184970201	0.28017303523096065	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58785571	alquiler	usd	Palermo	Concepción Arenal	2989.0	1400.0	1400.0	23.728813559322035	23.728813559322035	59.0	2.0	1.0	1.0	20.0	380000.0	-34.5788129	-58.4421026	0.7632220075478631	0.10558009708373858	0.7427153853021431	5	estandar	estandar	0.33417743184198984	0.16666666666666666	0.6149555096777906	-0.756279851430133	0.3565007007180063	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58234908	alquiler	ars	Palermo	Luis Maria Campos	300.0	830000.0	586.5724381625441	20750.0	14.664310954063604	40.0	1.0	1.0	1.0	14.0	180000.0	-34.5736736	-58.4325301	0.28181130041270236	0.07648530793503103	0.3095900840745731	5	estandar	estandar	-0.043116147405427775	0.0	0.5924140434124553	-1.1441973185765186	0.10934140263876448	2.0	Cluster 2: departamentos antiguos
zonaprop	58555285	alquiler	ars	Palermo	Juncal	4500.0	580000.0	409.8939929328622	20714.28571428572	14.639071176173655	28.0	1.0	1.0	1.0	14.0	120000.0	-34.5774145	-58.4225462	0.3101456590580576	0.3080837495438367	0.426818174812668	5	estandar	estandar	-0.33325312854913774	0.0	0.5915975198167432	-1.3077623733665777	0.10038850683306046	2.0	Cluster 2: departamentos antiguos
zonaprop	58114207	alquiler	usd	Monserrat			950.0	950.0	28.78787878787879	28.78787878787879	33.0	1.0	1.0	1.0	5.0	180000.0						3	estandar	estandar	-0.300579377518879	0.16666666666666666	0.559060590483185	-1.4241366813981826	-0.25636754980833937		
zonaprop	58322525	alquiler	usd	Belgrano	La Pampa	600.0	4000.0	4000.0	28.571428571428573	28.571428571428573	140.0	3.0	2.0	3.0	35.0	900000.0	-34.5530047	-58.4343802	2.109156231374615	0.06549868516009343	0.629125427601604	5	estandar	estandar	0.8329134059911439	0.16666666666666666	0.6742377435322672	0.6643911242754248	1.0065096724313638	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
zonaprop	58458877	alquiler	ars	Caballito	Mexico	4300.0	500000.0	353.35689045936397	17857.14285714286	12.619888944977285	28.0	1.0	1.0	1.0	20.0	60000.0	-34.6205996	-58.4268075	0.647291057008566	0.18924628354874384	1.5690793679691588	4	estandar	estandar	-0.38582468504726003	0.16666666666666666	0.6132468787502822	-1.1823675748925306	0.3377661598612346	2.0	Cluster 2: departamentos antiguos
zonaprop	58686532	alquiler	usd	Palermo	Huergo	300.0	800.0	800.0	10.0	10.0	85.0	2.0	1.0	1.0	20.0	246000.0	-34.5729497	-58.4318847	0.3781209307437652	0.14361668803209618	0.40818919389886227	5	estandar	estandar	0.16050502109658824	0.5	0.6172247787319897	-0.4063129416849091	0.3813824426591381	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58619894	alquiler	usd	Belgrano	Luis Maria Campos	1400.0	800.0	800.0	16.3265306122449	16.3265306122449	49.0	2.0	1.0	1.0	17.0	177500.0	-34.5636557	-58.4426525	0.7292429171971411	0.17941577527712815	0.5540720222810571	5	estandar	estandar	0.30282717180760316	0.0	0.6037548557316952	-0.9579746422155279	0.2336894454625022	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58697944	alquiler	usd	Belgrano	Luis Maria Campos	1400.0	950.0	950.0	19.387755102040817	19.387755102040817	49.0	2.0	1.0	1.0	17.0	177500.0	-34.5636557	-58.4426525	0.7292429171971411	0.17941577527712815	0.5540720222810571	5	estandar	estandar	0.4325756703578044	0.0	0.6036437791325483	-0.956992091565609	0.2324715293804243	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	57611872	alquiler	usd	San Telmo	Defensa	900.0	499.0	499.0	13.13157894736842	13.13157894736842	38.0	2.0	1.0	1.0	15.0	80000.0	-34.6184373	-58.371588	0.7850398065738581	0.18220276301336813	1.423133503816104	4	estandar	estandar	-0.4355971122443922	0.0	0.5959294342008759	-1.1509416184817538	0.14788643380545458	2.0	Cluster 2: departamentos antiguos
zonaprop	58787314	alquiler	ars	Caballito	Valle	1100.0	900000.0	636.0424028268551	20930.23255813953	14.791683786671047	43.0	2.0	1.0	1.0	19.5	184000.0	-34.6200647	-58.446477	0.4326427540297825	0.29345209218303325	0.25008438472117095	4	estandar	estandar	-0.15854527279452152	0.16666666666666666	0.6123918666644287	-0.9877278833571659	0.3283912512150394	2.0	Cluster 2: departamentos antiguos
zonaprop	48838875	alquiler	usd	Palermo	Demaría	4500.0	10000.0	10000.0	25.0	25.0	400.0	5.0	4.0	4.0	35.0	3500000.0	-34.5750357	-58.4205526	0.602988118415298	0.15045022735153402	0.5519901426113623	5	estandar	estandar	0.6478376586571689	0.6666666666666666	0.6920785203663264	4.206978811274826	1.2021275540540652	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
zonaprop	58619917	alquiler	usd	Puerto Madero			2400.0	2400.0	28.91566265060241	28.91566265060241	83.0	3.0	2.0	2.0	10.0	507000.0						5	premium	premium	0.9669131860742287	0.3333333333333333	0.5804420288171687	-0.6375726197627605	-0.021927552500853157		
zonaprop	58586299	alquiler	ars	Caballito	Victor Martínez	200.0	450000.0	318.02120141342755	15517.241379310344	10.96624832460095	29.0	1.0	1.0	1.0	20.0	127500.0	-34.6240576	-58.4448083	0.35556809492733005	0.44025090945822276	0.5364788874829501	4	estandar	estandar	-0.3978744499593674	0.0	0.6133750010890157	-1.1692685920713717	0.33917097651942785	2.0	Cluster 2: departamentos antiguos
zonaprop	58448274	alquiler	usd	Puerto Madero	Olga Cossettini	1100.0	1450.0	1450.0	15.263157894736842	15.263157894736842	95.0	3.0	2.0	2.0	14.0	800000.0	-34.6100341	-58.3635871	0.6878891970015154	0.21411241647324972	2.3797345899526383	5	premium	premium	0.42636899057803296	0.16666666666666666	0.5961389115868881	-0.39436907110797453	0.1501832801188591	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	57374645	alquiler	usd	Palermo	Alvarez Thomas	242.0	600.0	600.0	15.0	15.0	40.0	1.0	1.0	1.0	14.0	260000.0	-34.5818235	-58.4476694	0.8990411010690377	0.08773110167519232	0.9297205919875737	5	estandar	estandar	0.6787458292602753	0.16666666666666666	0.5924018629279081	-1.144089573623035	0.10920784788347428	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58772401	alquiler	ars	Belgrano	Vuelta De Obligado	2341.0	980000.0	692.5795053003534	22790.697674418603	16.10650012326403	43.0	2.0	1.0	1.0	10.0	200000.0	-34.5591557	-58.4576349	0.3653608088064341	0.17221763621456979	0.7688844045329206	5	estandar	estandar	0.32420178993805665	0.3333333333333333	0.5781820114941847	-1.1868737779641612	-0.04670785244321557	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58771510	alquiler	usd	Villa Urquiza	La Pampa	4315.0	1700.0	1700.0	17.894736842105264	17.894736842105264	95.0	3.0	2.0	1.0	1.0	500000.0	-34.5756767	-58.4729678	0.6293567413265372	0.0722085019096876	0.9749889165744098	4	estandar	estandar	0.9566749952780472	0.16666666666666666	0.5492952234868722	-0.6666173472132514	-0.36344138537362136	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58603384	alquiler	ars	Belgrano	Libertador	6800.0	980000.0	692.5795053003534	24500.0	17.314487632508833	40.0	1.0	1.0	1.0	19.5	130000.0	-34.5495904	-58.4540315	1.0166177704149408	0.08813579143991247	0.8064260399930133	5	estandar	estandar	-0.24389672098978837	0.3333333333333333	0.6120959668149976	-1.027807386137874	0.3251468127997963	2.0	Cluster 2: departamentos antiguos
zonaprop	58477217	alquiler	usd	Belgrano	Estomba	3700.0	750.0	750.0	12.5	12.5	60.0	2.0	1.0	2.0	30.0	264000.0	-34.5557015	-58.4832955	1.9121858065002628	0.0629242804519337	0.35142811856090395	5	estandar	estandar	0.39942413122715914	0.3333333333333333	0.6513912221494401	-0.5361826980914075	0.7560055516228783	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58601689	alquiler	ars	Versalles	Bruselas	511.0	850000.0	600.7067137809187	17000.0	12.014134275618375	50.0	2.0	1.0	2.0	25.0	210000.0	-34.6325154	-58.5215837	4.74841840647249	0.05073509356130743	0.8371481988915221	2	estandar	estandar	0.2590146167121439	0.3333333333333333	0.6327475748958831	-0.7776718464725652	0.5515844764991038	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	57854366	alquiler	usd	Puerto Madero			4500.0	4500.0	25.280898876404493	25.280898876404493	178.0	4.0	3.0	3.0	10.0	1700010.0						5	premium	premium	0.3694537588471615	0.5	0.5870453117232322	0.6560866258515036	0.05047513634246886		
zonaprop	58318091	alquiler	usd	Palermo	Uriarte	2200.0	950.0	950.0	17.92452830188679	17.92452830188679	53.0	2.0	1.0	1.0	20.0	160000.0	-34.5833107	-58.4260882	0.49430403069518475	0.1652782263878117	0.49026810792210923	5	estandar	estandar	-0.23096584644172896	0.0	0.6147573985874939	-0.8399213096519906	0.35432848186395816	2.0	Cluster 2: departamentos antiguos
zonaprop	58564306	alquiler	ars	Flores	Ramon Falcon	3000.0	480000.0	339.2226148409894	12972.972972972972	9.1681787794862	37.0	1.0	1.0	1.0	10.0	143000.0	-34.6326189	-58.4704658	0.22522671137102052	0.3431073372276045	0.6505331658987842	3	estandar	estandar	-0.3978744499593674	0.0	0.5780250489286697	-1.2708792238312836	-0.04842889210677398	2.0	Cluster 2: departamentos antiguos
zonaprop	58739995	alquiler	ars	Saavedra	Balbin	3695.0	680000.0	480.565371024735	18888.88888888889	13.349038084020417	36.0	1.0	1.0	1.0	4.5	142000.0	-34.5554664	-58.4823007	1.8213420120899284	0.004093323686796493	0.42848961573720395	4	estandar	estandar	0.37253126600193687	0.6666666666666666	0.5580271412807505	-1.398706368386139	-0.2676989590639596	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58493352	alquiler	ars	Palermo	Baez	500.0	700000.0	494.69964664310953	22580.64516129032	15.95805311751966	31.0	1.0	1.0	1.0	14.0	235000.0	-34.5709501	-58.4330805	0.5014903720072174	0.09255797391047654	0.5453421655202838	5	estandar	estandar	-0.2728373159521455	0.16666666666666666	0.5917540203828766	-1.2664497858726678	0.10210448083489455	2.0	Cluster 2: departamentos antiguos
zonaprop	58376825	alquiler	ars	Caballito	Av. Rivadavia	6000.0	650000.0	459.36395759717317	13000.0	9.187279151943462	50.0	2.0	1.0	1.0	16.5	126000.0	-34.6240849	-58.4499328	0.13261995224783316	0.22220029987591355	0.7661200951173369	4	estandar	estandar	-0.2040474898659605	0.16666666666666666	0.6022840158441443	-0.9571399309913702	0.21756220023741688	2.0	Cluster 2: departamentos antiguos
zonaprop	57576297	alquiler	ars	Belgrano	Sucre	1600.0	650000.0	459.36395759717317	15853.658536585366	11.203998965784711	41.0	2.0	1.0	1.0	10.0	128000.0	-34.5592926	-58.4471861	0.891258409151634	0.07670700950499085	0.20365705992719785	5	estandar	estandar	-0.41421761798112294	0.0	0.5782236589548378	-1.215706809103297	-0.04625120259530108	2.0	Cluster 2: departamentos antiguos
